STT;Ma nganh;SBD;NV;Xep hang;Khoi xet tuyen;Diem uu tien;Diem uu tien quy doi;Diem KK;Tong diem
1530;D310101;HHA006276;3;351;A;0,5;0,5;0;24,75
1531;D310101;HHA008967;3;351;A1;0;0;0;24,75
1532;D310101;HHA011197;4;351;A;1,5;1,5;0;24,75
1533;D310101;HHA013795;2;351;A;0,5;0,5;0;24,75
1534;D310101;HVN002722;3;351;A;1;1;0;24,75
1535;D310101;HVN004497;4;351;A;1;1;0;24,75
1536;D310101;HVN005100;4;351;A;1;1;0;24,75
1537;D310101;HVN007745;2;351;A;1;1;0;24,75
1538;D310101;HVN010302;1;351;A;1;1;0;24,75
1539;D310101;HVN012397;2;351;A;1;1;0;24,75
1540;D310101;KHA001674;1;351;D1;0,5;0,5;0;24,75
1541;D310101;KHA007664;3;351;A;0,5;0,5;0;24,75
1542;D310101;KHA007734;3;351;A;0,5;0,5;0;24,75
1543;D310101;KQH004132;3;351;A;1;1;0;24,75
1544;D310101;KQH005674;2;351;A;1;1;0;24,75
1545;D310101;KQH006298;3;351;A;0,5;0,5;0;24,75
1546;D310101;KQH008004;2;351;A;0,5;0,5;0;24,75
1547;D310101;KQH009566;1;351;A;0,5;0,5;0;24,75
1548;D310101;LNH005094;2;351;B;0,5;0,5;0;24,75
1549;D310101;SPH009997;2;351;D1;1,5;1,5;0;24,75
1550;D310101;SPH016355;2;351;A;1;1;0;24,75
1551;D310101;SPH017289;2;351;A;0;0;0;24,75
1552;D310101;SPH019693;2;351;A;3,5;3,5;0;24,75
1553;D310101;SPS016476;4;351;A;0,5;0,5;0;24,75
1554;D310101;TDV001914;3;351;A;1,5;1,5;0;24,75
1555;D310101;TDV007845;2;351;A;1;1;0;24,75
1556;D310101;TDV009486;2;351;A;1,5;1,5;0;24,75
1557;D310101;TDV013077;2;351;A;0,5;0,5;0;24,75
1558;D310101;TDV018333;1;351;A1;1;1;0;24,75
1559;D310101;TDV024139;2;351;A;1;1;0;24,75
1560;D310101;TDV027456;2;351;A;1;1;0;24,75
1561;D310101;TDV027746;2;351;A;1;1;0;24,75
1562;D310101;TDV028061;3;351;D1;1;1;0;24,75
1563;D310101;TDV035248;2;351;A;2;2;0;24,75
1564;D310101;TDV035768;2;351;A;1;1;0;24,75
1565;D310101;TDV035799;2;351;D1;0,5;0,5;0;24,75
1566;D310101;THP003454;3;351;A;1;1;0;24,75
1567;D310101;THP003790;4;351;A;1;1;0;24,75
1568;D310101;THP005021;2;351;A;0,5;0,5;0;24,75
1569;D310101;THP005695;4;351;A;0,5;0,5;0;24,75
1570;D310101;THP008332;3;351;A;1;1;0;24,75
1571;D310101;THP009543;2;351;A;1;1;0;24,75
1572;D310101;THP012135;4;351;A;0,5;0,5;0;24,75
1573;D310101;THP015058;3;351;D1;1;1;0;24,75
1574;D310101;THP015377;2;351;A;1;1;0;24,75
1575;D310101;THV013982;2;351;A;1,5;1,5;0;24,75
1576;D310101;THV014743;1;351;A;1,5;1,5;0;24,75
1577;D310101;TLA001679;4;351;D1;0;0;0;24,75
1578;D310101;TLA004039;1;351;D1;0;0;0;24,75
1579;D310101;TLA006089;2;351;A1;0,5;0,5;0;24,75
1580;D310101;TLA012617;3;351;A;0,5;0,5;0;24,75
1581;D310101;TND004316;2;351;D1;3,5;3,5;0;24,75
1582;D310101;TND011819;3;351;D1;3,5;3,5;0;24,75
1583;D310101;TND012832;2;351;D1;0,5;0,5;0;24,75
1584;D310101;TND018978;3;351;A;1,5;1,5;0;24,75
1585;D310101;TND029828;4;351;D1;3,5;3,5;0;24,75
1586;D310101;TQU003334;3;351;A;1,5;1,5;0;24,75
1587;D310101;TTB007199;4;351;A;3,5;3,5;0;24,75
1588;D310101;YTB003202;3;351;B;1;1;0;24,75
1589;D310101;YTB004198;2;351;A;1;1;0;24,75
1590;D310101;YTB005294;3;351;A;1;1;0;24,75
1591;D310101;YTB005887;2;351;A;1;1;0;24,75
1592;D310101;YTB006224;2;351;A;1;1;0;24,75
1593;D310101;YTB006966;2;351;A;1;1;0;24,75
1594;D310101;YTB007690;3;351;D1;0,5;0,5;0;24,75
1595;D310101;YTB014147;2;351;B;1;1;0;24,75
1596;D310101;YTB022549;1;351;A;1;1;0;24,75
1597;D310101;BKA001068;2;438;D1;0;0;0;24,5
1598;D310101;BKA007005;1;438;A;1;1;0;24,5
1599;D310101;BKA007009;3;438;A;1;1;0;24,5
1600;D310101;BKA012464;2;438;A;1;1;0;24,5
1601;D310101;BKA013233;1;438;A;0,5;0,5;0;24,5
1602;D310101;BKA013607;2;438;A;1;1;0;24,5
1603;D310101;DCN009243;2;438;A;0,5;0,5;0;24,5
1604;D310101;HDT004707;3;438;A;1;1;0;24,5
1605;D310101;HDT005778;2;438;A;0,5;0,5;0;24,5
1606;D310101;HDT007237;1;438;A;0,5;0,5;0;24,5
1607;D310101;HDT007575;4;438;A;1;1;0;24,5
1608;D310101;HDT008658;4;438;A;1;1;0;24,5
1609;D310101;HDT009441;4;438;A;1;1;0;24,5
1610;D310101;HDT010811;2;438;A;0,5;0,5;0;24,5
1611;D310101;HDT011330;1;438;A;1;1;0;24,5
1612;D310101;HDT013199;3;438;A;1;1;0;24,5
1613;D310101;HDT013772;3;438;A;0,5;0,5;0;24,5
1614;D310101;HDT017092;1;438;A;1,5;1,5;0;24,5
1615;D310101;HDT020920;2;438;A;1;1;0;24,5
1616;D310101;HDT023874;2;438;A;1;1;0;24,5
1617;D310101;HHA001156;4;438;A;0,5;0,5;0;24,5
1618;D310101;HHA002068;3;438;A;0,5;0,5;0;24,5
1619;D310101;HHA002141;2;438;A;1,5;1,5;0;24,5
1620;D310101;HHA004203;2;438;A;1,5;1,5;0;24,5
1621;D310101;HHA004580;3;438;A;0,5;0,5;0;24,5
1622;D310101;HHA005552;3;438;A;0;0;0;24,5
1623;D310101;HHA006770;2;438;D1;0;0;0;24,5
1624;D310101;HHA007688;4;438;A;1,5;1,5;0;24,5
1625;D310101;HHA008454;1;438;A;0,5;0,5;0;24,5
1626;D310101;HHA010428;2;438;A;0,5;0,5;0;24,5
1627;D310101;HHA010575;4;438;A;1;1;0;24,5
1628;D310101;HHA011730;1;438;A;0;0;0;24,5
1629;D310101;HHA015225;2;438;A;1,5;1,5;0;24,5
1630;D310101;HHA016181;3;438;A;0,5;0,5;0;24,5
1631;D310101;HVN001313;3;438;A;1;1;0;24,5
1632;D310101;HVN002762;3;438;A;1;1;0;24,5
1633;D310101;HVN003646;3;438;A;0;0;0;24,5
1634;D310101;HVN005186;3;438;A1;0;0;0;24,5
1635;D310101;HVN006689;3;438;A1;1;1;0;24,5
1636;D310101;HVN007251;1;438;A;1;1;0;24,5
1637;D310101;HVN007460;1;438;D1;0;0;0;24,5
1638;D310101;HVN007889;2;438;A;1;1;0;24,5
1639;D310101;HVN009393;2;438;A;0,5;0,5;0;24,5
1640;D310101;HVN010268;3;438;A;1;1;0;24,5
1641;D310101;KHA005902;2;438;D1;0;0;0;24,5
1642;D310101;KHA007738;1;438;A;1;1;0;24,5
1643;D310101;KHA009171;1;438;A;1;1;0;24,5
1644;D310101;KQH002018;4;438;D1;0,5;0,5;0;24,5
1645;D310101;KQH002508;1;438;A;1;1;0;24,5
1646;D310101;KQH005559;2;438;A1;0,5;0,5;0;24,5
1647;D310101;LNH001114;1;438;A;0,5;0,5;0;24,5
1648;D310101;LNH007387;1;438;A;0,5;0,5;0;24,5
1649;D310101;LNH010085;2;438;A;3,5;3,5;0;24,5
1650;D310101;QGS006325;2;438;A;1;1;0;24,5
1651;D310101;SPH005573;3;438;A;1,5;1,5;0;24,5
1652;D310101;SPH007477;3;438;A;1;1;0;24,5
1653;D310101;SPH007782;2;438;A;0,5;0,5;0;24,5
1654;D310101;SPH009517;3;438;D1;1;1;0;24,5
1655;D310101;SPH009927;3;438;A;0,5;0,5;0;24,5
1656;D310101;SPH013175;1;438;A;1;1;0;24,5
1657;D310101;SPH015604;3;438;A;1;1;0;24,5
1658;D310101;SPH015716;1;438;A;1;1;0;24,5
1659;D310101;SPH016796;1;438;D1;0,5;0,5;0;24,5
1660;D310101;TDV000683;3;438;A;0,5;0,5;0;24,5
1661;D310101;TDV001379;3;438;A1;1,5;1,5;0;24,5
1662;D310101;TDV010804;4;438;A;1;1;0;24,5
1663;D310101;TDV011394;4;438;A;1;1;0;24,5
1664;D310101;TDV015251;3;438;B;0,5;0,5;0;24,5
1665;D310101;TDV018380;2;438;A;1,5;1,5;0;24,5
1666;D310101;TDV018855;2;438;A;0,5;0,5;0;24,5
1667;D310101;TDV020437;1;438;A;1,5;1,5;0;24,5
1668;D310101;TDV034067;2;438;A;0,5;0,5;0;24,5
1669;D310101;TDV036512;2;438;A;1;1;0;24,5
1670;D310101;THP001094;3;438;A;0,5;0,5;0;24,5
1671;D310101;THP005278;1;438;A;0,5;0,5;0;24,5
1672;D310101;THP012504;2;438;A;0,5;0,5;0;24,5
1673;D310101;THP013531;2;438;D1;0,5;0,5;0;24,5
1674;D310101;THP013573;4;438;A;0,5;0,5;0;24,5
1675;D310101;THP014342;2;438;A;0,5;0,5;0;24,5
1676;D310101;THP017087;1;438;A;1;1;0;24,5
1677;D310101;THV002274;2;438;A;0,5;0,5;0;24,5
1678;D310101;THV002313;3;438;A1;1,5;1,5;0;24,5
1679;D310101;THV002967;1;438;A;1,5;1,5;0;24,5
1680;D310101;THV007463;2;438;A;0,5;0,5;0;24,5
1681;D310101;TLA000944;3;438;A1;0;0;0;24,5
1682;D310101;TLA003052;2;438;A;1;1;0;24,5
1683;D310101;TLA007309;4;438;A;0,5;0,5;0;24,5
1684;D310101;TND001522;3;438;A;1,5;1,5;0;24,5
1685;D310101;TND008819;3;438;A;3,5;3,5;0;24,5
1686;D310101;TND010538;2;438;A;1,5;1,5;0;24,5
1687;D310101;TND012830;4;438;A;1,5;1,5;0;24,5
1688;D310101;TND015152;4;438;A;1;1;0;24,5
1689;D310101;TND018182;3;438;A;1,5;1,5;0;24,5
1690;D310101;TND021383;3;438;A;1,5;1,5;0;24,5
1691;D310101;TND026468;2;438;A;1,5;1,5;0;24,5
1692;D310101;TTB000076;4;438;A;1,5;1,5;0;24,5
1693;D310101;TTB003865;2;438;A;1,5;1,5;0;24,5
1694;D310101;YTB001209;2;438;A1;0,5;0,5;0;24,5
1695;D310101;YTB003343;3;438;A;1;1;0;24,5
1696;D310101;YTB004118;3;438;A1;1;1;0;24,5
1697;D310101;YTB005812;2;438;D1;0,5;0,5;0;24,5
1698;D310101;YTB006635;3;438;A;1;1;0;24,5
1699;D310101;YTB007423;3;438;A;1;1;0;24,5
1700;D310101;YTB008177;4;438;A1;0,5;0,5;0;24,5
1701;D310101;YTB009146;1;438;A;1;1;0;24,5
1702;D310101;YTB011005;2;438;A;1;1;0;24,5
1703;D310101;YTB015226;4;438;A;1;1;0;24,5
1704;D310101;YTB016977;2;438;A;0,5;0,5;0;24,5
1705;D310101;YTB017559;4;438;A;1;1;0;24,5
1706;D310101;YTB019405;2;438;A;1;1;0;24,5
1707;D310101;YTB025901;2;438;A;1;1;0;24,5
1708;D310101;BKA001113;2;549;B;1;1;0;24,25
1709;D310101;BKA002562;4;549;A;0,5;0,5;0;24,25
1710;D310101;BKA006559;2;549;A;1;1;0;24,25
1711;D310101;BKA007156;3;549;A;1;1;0;24,25
1712;D310101;BKA007965;3;549;A;0,5;0,5;0;24,25
1713;D310101;BKA012363;4;549;A;0;0;0;24,25
1714;D310101;DCN003704;3;549;A;0,5;0,5;0;24,25
1715;D310101;DCN006977;2;549;A;1;1;0;24,25
1716;D310101;DCN010175;1;549;A;0,5;0,5;0;24,25
1717;D310101;DCN012680;2;549;A;0,5;0,5;0;24,25
1718;D310101;HDT003980;1;549;A;1;1;0;24,25
1719;D310101;HDT005776;2;549;A;1;1;0;24,25
1720;D310101;HDT007712;4;549;A;0,5;0,5;0;24,25
1721;D310101;HDT013781;2;549;D1;0,5;0,5;0;24,25
1722;D310101;HDT013845;2;549;A;0,5;0,5;0;24,25
1723;D310101;HDT015003;1;549;A;1;1;0;24,25
1724;D310101;HDT017362;2;549;A;1;1;0;24,25
1725;D310101;HDT017912;1;549;A;1;1;0;24,25
1726;D310101;HDT023146;3;549;A;0,5;0,5;0;24,25
1727;D310101;HDT027404;1;549;D1;0,5;0,5;0;24,25
1728;D310101;HDT029352;2;549;D1;0,5;0,5;0;24,25
1729;D310101;HDT029500;2;549;A;1;1;0;24,25
1730;D310101;HDT030342;2;549;A1;0,5;0,5;0;24,25
1731;D310101;HHA003776;2;549;A1;0;0;0;24,25
1732;D310101;HHA009667;2;549;A;0,5;0,5;0;24,25
1733;D310101;HHA009876;1;549;A;0,5;0,5;0;24,25
1734;D310101;HVN003283;2;549;A;0,5;0,5;0;24,25
1735;D310101;HVN004424;2;549;A;0,5;0,5;0;24,25
1736;D310101;HVN007092;3;549;A;0,5;0,5;0;24,25
1737;D310101;HVN007975;4;549;A1;1;1;0;24,25
1738;D310101;HVN010332;2;549;A;0,5;0,5;0;24,25
1739;D310101;HVN011600;4;549;A1;1;1;0;24,25
1740;D310101;HVN012285;2;549;A;1;1;0;24,25
1741;D310101;KHA002713;2;549;A;1;1;0;24,25
1742;D310101;KQH004650;2;549;A;1;1;0;24,25
1743;D310101;KQH006518;3;549;A;0,5;0,5;0;24,25
1744;D310101;KQH007455;4;549;A;0,5;0,5;0;24,25
1745;D310101;LNH000362;2;549;A;0,5;0,5;0;24,25
1746;D310101;SPH005434;2;549;A;0,5;0,5;0;24,25
1747;D310101;SPH006903;2;549;A;0;0;0;24,25
1748;D310101;SPH006980;4;549;A;1;1;0;24,25
1749;D310101;SPH014741;2;549;A;0,5;0,5;0;24,25
1750;D310101;SPH019680;4;549;A;1;1;0;24,25
1751;D310101;TDV000076;2;549;D1;0,5;0,5;0;24,25
1752;D310101;TDV009073;3;549;A;1,5;1,5;0;24,25
1753;D310101;TDV009630;2;549;A1;1;1;0;24,25
1754;D310101;TDV010864;4;549;A;1;1;0;24,25
1755;D310101;TDV016693;2;549;A;0,5;0,5;0;24,25
1756;D310101;TDV017016;2;549;A;1;1;0;24,25
1757;D310101;TDV017323;2;549;A1;1;1;0;24,25
1758;D310101;TDV021309;2;549;A1;1;1;0;24,25
1759;D310101;TDV027943;1;549;A;0,5;0,5;0;24,25
1760;D310101;TDV028323;2;549;A;1;1;0;24,25
1761;D310101;TDV028674;2;549;A;1;1;0;24,25
1762;D310101;TDV030112;1;549;A;1,5;1,5;0;24,25
1763;D310101;TDV033261;3;549;D1;0,5;0,5;0;24,25
1764;D310101;TDV033323;1;549;A;1,5;1,5;0;24,25
1765;D310101;THP001029;2;549;A1;1;1;0;24,25
1766;D310101;THP001131;1;549;A;1;1;0;24,25
1767;D310101;THP003437;4;549;A;1;1;0;24,25
1768;D310101;THP004918;1;549;A;0,5;0,5;0;24,25
1769;D310101;THP005208;1;549;A;1;1;0;24,25
1770;D310101;THP006862;4;549;A;1;1;0;24,25
1771;D310101;THP011170;1;549;D1;1;1;0;24,25
1772;D310101;THP011187;4;549;A;1;1;0;24,25
1773;D310101;THP014410;1;549;A;0,5;0,5;0;24,25
1774;D310101;THP017014;3;549;A;1;1;0;24,25
1775;D310101;THV004953;3;549;A;0,5;0,5;0;24,25
1776;D310101;THV005555;3;549;A;3,5;3,5;0;24,25
1777;D310101;THV006865;2;549;A;1,5;1,5;0;24,25
1778;D310101;THV009566;3;549;A;0,5;0,5;0;24,25
1779;D310101;THV010213;1;549;A;1,5;1,5;0;24,25
1780;D310101;TLA004388;2;549;D1;0;0;0;24,25
1781;D310101;TLA010881;3;549;D1;0;0;0;24,25
1782;D310101;TLA011035;3;549;A;1;1;0;24,25
1783;D310101;TLA011628;3;549;A;0;0;0;24,25
1784;D310101;TLA013424;3;549;D1;0,5;0,5;0;24,25
1785;D310101;TND001990;1;549;A;1,5;1,5;0;24,25
1786;D310101;TND008673;2;549;A1;3,5;3,5;0;24,25
1787;D310101;TND009774;1;549;A;1,5;1,5;0;24,25
1788;D310101;TND015109;2;549;A1;3,5;3,5;0;24,25
1789;D310101;TND017587;3;549;A;0,5;0,5;0;24,25
1790;D310101;TND018964;3;549;A;0,5;0,5;0;24,25
1791;D310101;TND019140;4;549;A;1,5;1,5;0;24,25
1792;D310101;TND019248;1;549;A;3,5;3,5;0;24,25
1793;D310101;TND024832;2;549;D1;3,5;3,5;0;24,25
1794;D310101;TND025052;1;549;A;1,5;1,5;0;24,25
1795;D310101;TND027574;3;549;A;1,5;1,5;0;24,25
1796;D310101;TQU001597;2;549;A;1,5;1,5;0;24,25
1797;D310101;TQU004500;3;549;D1;1,5;1,5;0;24,25
1798;D310101;TTB003447;2;549;A;1,5;1,5;0;24,25
1799;D310101;YTB000098;3;549;A;1;1;0;24,25
1800;D310101;YTB000440;2;549;A;1;1;0;24,25
1801;D310101;YTB001039;2;549;A;1;1;0;24,25
1802;D310101;YTB002161;4;549;A;0,5;0,5;0;24,25
1803;D310101;YTB003200;1;549;A;1;1;0;24,25
1804;D310101;YTB008366;2;549;A;1;1;0;24,25
1805;D310101;YTB009636;4;549;A;0,5;0,5;0;24,25
1806;D310101;YTB010763;2;549;B;1;1;0;24,25
1807;D310101;YTB011905;4;549;A;1;1;0;24,25
1808;D310101;YTB012241;4;549;A;1;1;0;24,25
1809;D310101;YTB012741;1;549;A;1;1;0;24,25
1810;D310101;YTB013664;4;549;B;0,5;0,5;0;24,25
1811;D310101;YTB016315;2;549;A;1;1;0;24,25
1812;D310101;YTB016485;1;549;A;1;1;0;24,25
1813;D310101;YTB016825;2;549;A;1;1;0;24,25
1814;D310101;YTB018473;1;549;A;1;1;0;24,25
1815;D310101;YTB023096;1;549;A;1;1;0;24,25
1816;D310101;YTB024818;1;549;A;1;1;0;24,25
1817;D310101;BKA000091;2;658;A;1;1;0;24
1818;D310101;BKA003661;3;658;D1;0;0;0;24
1819;D310101;BKA004945;1;658;A;1;1;0;24
1820;D310101;BKA005878;2;658;A1;0;0;0;24
1821;D310101;BKA006071;1;658;A;1;1;0;24
1822;D310101;BKA009661;2;658;A;1;1;0;24
1823;D310101;BKA011088;4;658;A;0,5;0,5;0;24
1824;D310101;BKA012075;1;658;A;1;1;0;24
1825;D310101;DCN000179;1;658;A;0,5;0,5;0;24
1826;D310101;DCN008128;2;658;A;0,5;0,5;0;24
1827;D310101;HDT001730;2;658;A;1;1;0;24
1828;D310101;HDT004009;2;658;A;1;1;0;24
1829;D310101;HDT008041;3;658;A;1,5;1,5;0;24
1830;D310101;HDT008421;2;658;A;1;1;0;24
1831;D310101;HDT008798;2;658;A;1;1;0;24
1832;D310101;HDT011227;1;658;A;1;1;0;24
1833;D310101;HDT011552;4;658;A;1;1;0;24
1834;D310101;HDT013201;4;658;A;1;1;0;24
1835;D310101;HDT016666;1;658;D1;1;1;0;24
1836;D310101;HDT017674;1;658;B;1;1;0;24
1837;D310101;HDT021260;2;658;A;1;1;0;24
1838;D310101;HDT021352;2;658;A;1;1;0;24
1839;D310101;HDT024248;1;658;A;1,5;1,5;0;24
1840;D310101;HHA002228;3;658;A;0;0;0;24
1841;D310101;HHA002647;2;658;A;0,5;0,5;0;24
1842;D310101;HHA002879;1;658;A;0;0;0;24
1843;D310101;HHA003969;3;658;A;0;0;0;24
1844;D310101;HHA012360;3;658;A;0;0;0;24
1845;D310101;HHA013128;3;658;A1;0,5;0,5;0;24
1846;D310101;HHA015044;1;658;A1;0,5;0,5;0;24
1847;D310101;HVN005160;1;658;D1;0,5;0,5;0;24
1848;D310101;HVN007152;1;658;A;1;1;0;24
1849;D310101;HVN007278;2;658;A;0;0;0;24
1850;D310101;HVN007669;1;658;A;1;1;0;24
1851;D310101;HVN008412;2;658;A;1;1;0;24
1852;D310101;HVN010579;2;658;A;1;1;0;24
1853;D310101;HVN011018;2;658;A;0,5;0,5;0;24
1854;D310101;HVN012048;2;658;D1;0,5;0,5;0;24
1855;D310101;KQH000074;1;658;A;1;1;0;24
1856;D310101;KQH000530;3;658;D1;0,5;0,5;0;24
1857;D310101;KQH000575;2;658;A;0,5;0,5;0;24
1858;D310101;KQH001639;1;658;A;1;1;0;24
1859;D310101;KQH005681;1;658;A;1;1;0;24
1860;D310101;KQH009304;3;658;A;0,5;0,5;0;24
1861;D310101;KQH010516;2;658;A;1;1;0;24
1862;D310101;KQH012326;1;658;A;1;1;0;24
1863;D310101;KQH012576;2;658;A;0,5;0,5;0;24
1864;D310101;LNH002795;2;658;A;0,5;0,5;0;24
1865;D310101;LNH010965;2;658;A;0,5;0,5;0;24
1866;D310101;SPH000273;1;658;A1;0;0;0;24
1867;D310101;SPH000876;1;658;A;0;0;0;24
1868;D310101;SPH001750;2;658;A;1;1;0;24
1869;D310101;SPH010266;3;658;A;0,5;0,5;0;24
1870;D310101;SPH013499;3;658;D1;1;1;0;24
1871;D310101;SPH017340;2;658;A;1;1;0;24
1872;D310101;TDV001320;3;658;A;1;1;0;24
1873;D310101;TDV006604;1;658;A;0,5;0,5;0;24
1874;D310101;TDV011195;3;658;A;1;1;0;24
1875;D310101;TDV013979;3;658;D1;1,5;1,5;0;24
1876;D310101;TDV015302;2;658;A;0,5;0,5;0;24
1877;D310101;TDV016632;2;658;A;0,5;0,5;0;24
1878;D310101;TDV020630;3;658;A;1;1;0;24
1879;D310101;TDV021985;3;658;A;2;2;0;24
1880;D310101;TDV023771;1;658;A;0,5;0,5;0;24
1881;D310101;TDV026897;2;658;A;1,5;1,5;0;24
1882;D310101;TDV028180;1;658;A;0,5;0,5;0;24
1883;D310101;TDV028294;2;658;A;1,5;1,5;0;24
1884;D310101;TDV028740;1;658;A;1,5;1,5;0;24
1885;D310101;TDV032472;3;658;A;1;1;0;24
1886;D310101;THP000830;4;658;A;1;1;0;24
1887;D310101;THP002720;1;658;A;0,5;0,5;0;24
1888;D310101;THP004469;1;658;A;1;1;0;24
1889;D310101;THP004700;2;658;A1;0,5;0,5;0;24
1890;D310101;THP007424;2;658;A;0,5;0,5;0;24
1891;D310101;THP009994;3;658;A;1;1;0;24
1892;D310101;THP013297;3;658;A;0,5;0,5;0;24
1893;D310101;THP013357;3;658;A;1;1;0;24
1894;D310101;THV002224;1;658;D1;1,5;1,5;0;24
1895;D310101;THV003887;3;658;A;0,5;0,5;0;24
1896;D310101;THV003928;3;658;A;1,5;1,5;0;24
1897;D310101;THV006156;2;658;A;1,5;1,5;0;24
1898;D310101;THV009173;1;658;A;1,5;1,5;0;24
1899;D310101;THV011306;1;658;A;3,5;3,5;0;24
1900;D310101;THV011782;2;658;B;1,5;1,5;0;24
1901;D310101;THV012268;1;658;A;1,5;1,5;0;24
1902;D310101;THV012480;2;658;A;1,5;1,5;0;24
1903;D310101;TLA003014;1;658;A;0,5;0,5;0;24
1904;D310101;TLA004682;2;658;A;0,5;0,5;0;24
1905;D310101;TLA006534;4;658;A;0;0;0;24
1906;D310101;TLA010401;2;658;A;2;2;0;24
1907;D310101;TLA012640;3;658;A;0;0;0;24
1908;D310101;TND000031;1;658;A;1,5;1,5;0;24
1909;D310101;TND000969;2;658;A;0,5;0,5;0;24
1910;D310101;TND001441;2;658;A1;0,5;0,5;0;24
1911;D310101;TND011394;3;658;A;1;1;0;24
1912;D310101;TND017411;1;658;D1;1,5;1,5;0;24
1913;D310101;TND017985;1;658;A;3,5;3,5;0;24
1914;D310101;TND018076;3;658;A;1;1;0;24
1915;D310101;TND019731;1;658;D1;1,5;1,5;0;24
1916;D310101;TND021903;1;658;A;1,5;1,5;0;24
1917;D310101;TND024023;3;658;A;1,5;1,5;0;24
1918;D310101;TND026015;4;658;A;1,5;1,5;0;24
1919;D310101;TND026272;4;658;A;1,5;1,5;0;24
1920;D310101;TQU003960;4;658;B;3,5;3,5;0;24
1921;D310101;YTB001554;2;658;A;1;1;0;24
1922;D310101;YTB002626;2;658;A;1;1;0;24
1923;D310101;YTB011009;1;658;A;1;1;0;24
1924;D310101;YTB014537;2;658;A;1;1;0;24
1925;D310101;YTB017661;1;658;A;1;1;0;24
1926;D310101;YTB019671;2;658;A;1;1;0;24
1927;D310101;YTB024341;2;658;A;1;1;0;24
1928;D310101;BKA004472;2;769;A;1;1;0;23,75
1929;D310101;BKA005392;3;769;B;0,5;0,5;0;23,75
1930;D310101;BKA008866;1;769;A;0;0;0;23,75
1931;D310101;BKA010003;2;769;D1;1;1;0;23,75
1932;D310101;BKA010193;2;769;D1;0;0;0;23,75
1933;D310101;BKA010587;1;769;A;1;1;0;23,75
1934;D310101;BKA012133;4;769;A;1;1;0;23,75
1935;D310101;BKA015068;1;769;A1;0,5;0,5;0;23,75
1936;D310101;DCN000251;2;769;B;1;1;0;23,75
1937;D310101;DCN000882;2;769;A;1;1;0;23,75
1938;D310101;DCN005839;1;769;A;0,5;0,5;0;23,75
1939;D310101;DCN005870;4;769;A;1;1;0;23,75
1940;D310101;DCN006551;1;769;A;1;1;0;23,75
1941;D310101;DCN007137;2;769;A;1;1;0;23,75
1942;D310101;DCN011558;1;769;A;0,5;0,5;0;23,75
1943;D310101;DCN013325;2;769;A;1;1;0;23,75
1944;D310101;HDT000349;2;769;A;1;1;0;23,75
1945;D310101;HDT000959;2;769;A;0,5;0,5;0;23,75
1946;D310101;HDT001853;1;769;A;1,5;1,5;0;23,75
1947;D310101;HDT007500;3;769;A;1,5;1,5;0;23,75
1948;D310101;HDT008472;1;769;A;1;1;0;23,75
1949;D310101;HDT008985;1;769;A;0,5;0,5;0;23,75
1950;D310101;HDT009388;2;769;D1;2,5;2,5;0;23,75
1951;D310101;HDT011059;1;769;A1;0,5;0,5;0;23,75
1952;D310101;HDT011417;2;769;A;1,5;1,5;0;23,75
1953;D310101;HDT022688;4;769;A;1;1;0;23,75
1954;D310101;HDT024832;3;769;A;1;1;0;23,75
1955;D310101;HDT026693;2;769;D1;1;1;0;23,75
1956;D310101;HDT026749;3;769;B;1,5;1,5;0;23,75
1957;D310101;HDT029023;2;769;A;1;1;0;23,75
1958;D310101;HDT029100;2;769;A;1,5;1,5;0;23,75
1959;D310101;HHA011186;1;769;D1;0;0;0;23,75
1960;D310101;HHA015424;1;769;A;0,5;0,5;0;23,75
1961;D310101;HVN001903;3;769;A;0,5;0,5;0;23,75
1962;D310101;HVN002719;1;769;D1;0,5;0,5;0;23,75
1963;D310101;HVN003369;2;769;A;1;1;0;23,75
1964;D310101;HVN004625;2;769;A;1;1;0;23,75
1965;D310101;HVN008787;2;769;A;0,5;0,5;0;23,75
1966;D310101;HVN010417;2;769;A;0,5;0,5;0;23,75
1967;D310101;KHA001528;1;769;A;1;1;0;23,75
1968;D310101;KHA005361;4;769;A;0;0;0;23,75
1969;D310101;KHA008231;4;769;A;0;0;0;23,75
1970;D310101;KHA008534;1;769;A;1;1;0;23,75
1971;D310101;KHA009186;2;769;A;0,5;0,5;0;23,75
1972;D310101;KHA011539;2;769;A;1;1;0;23,75
1973;D310101;KQH000379;3;769;A;0,5;0,5;0;23,75
1974;D310101;KQH008088;1;769;A;0,5;0,5;0;23,75
1975;D310101;KQH016640;1;769;A;1;1;0;23,75
1976;D310101;LNH000966;1;769;A;3,5;3,5;0;23,75
1977;D310101;LNH001692;1;769;D1;3,5;3,5;0;23,75
1978;D310101;LNH002426;1;769;A;3,5;3,5;0;23,75
1979;D310101;LNH004983;1;769;A;0,5;0,5;0;23,75
1980;D310101;LNH005376;4;769;A;0,5;0,5;0;23,75
1981;D310101;LNH007094;3;769;A;0,5;0,5;0;23,75
1982;D310101;LNH008969;2;769;A;0,5;0,5;0;23,75
1983;D310101;SPH002119;2;769;A;1,5;1,5;0;23,75
1984;D310101;SPH002182;2;769;A;0,5;0,5;0;23,75
1985;D310101;SPH003116;1;769;A;0,5;0,5;0;23,75
